Date,strategy,vol_targeted,benchmark_ew,ret,bench_ret,leverage
2015-12-15,1.047453469655307,1.0942361244911096,0.9608471330153405,-0.0021158677191636965,0.005829276922156304,2.8547346657520487
2015-12-16,1.0492634915190586,1.0997024181728698,0.9654826878519331,0.0017280212593568044,0.00482444571806674,2.890898417981251
2015-12-17,1.0516776675734996,1.1070558471111474,0.9792921572986143,0.002300829175849626,0.01430317666016907,2.9062324254410603
2015-12-18,1.0502409643816324,1.1026385509419596,0.9722060253548443,-0.0013661060191399205,-0.007235973341517514,2.9208051366066052
2015-12-21,1.0489523092595299,1.0986978963501592,0.9799131074508859,-0.001227009006319967,0.007927416509508435,2.912644273158425
2015-12-22,1.0497141423736014,1.1012247357080218,0.9762925744459462,0.0007262800294603479,-0.003694749031736145,3.1666148006267942
2015-12-23,1.050023903421793,1.1022565787475536,0.9843638829884838,0.0002950908592040158,0.008267305061823486,3.1752792404973866
2015-12-24,1.0492651998000773,1.0996211722701719,0.9851106487468636,-0.0007225584286637424,0.0007586277506572018,3.3089632056329457
2015-12-28,1.049927762514946,1.1021573110767313,1.0012417371976492,0.0006314540070468577,0.016374900089960093,3.652482995322497
2015-12-29,1.0549817860654263,1.1216122840732803,1.0025529981552235,0.00481368693249346,0.0013096347354079076,3.6669856024952816
2015-12-30,1.053864572349362,1.1174439233835745,1.000298309406036,-0.001058988629776036,-0.002248947191157273,3.5093867924974513
2015-12-31,1.0539195042366765,1.117648348270049,1.005360132546699,5.2124237549773e-05,0.005060313601518198,3.50968639105605
2016-01-01,1.0548232552238022,1.1210757425000275,1.0082685479128772,0.0008575142442025305,0.00289290899054334,3.5761649123800994
2016-01-04,1.0535326340296665,1.1161503145135023,0.9914556896641474,-0.0012235426055922354,-0.016674980374556492,3.590789292406786
2016-01-05,1.0522009019290077,1.1110796285554136,0.9938207855562635,-0.001264063454365851,0.002385478157795624,3.593975835916839
2016-01-06,1.053094237843639,1.1144668051247018,0.9905386392447938,0.0008490164881948196,-0.0033025534977442253,3.59067854764315
2016-01-07,1.0540930692489356,1.1182623290020466,0.9662440289854384,0.0009484729565531605,-0.024526665893496204,3.590704268677947
2016-01-08,1.049542930059921,1.1008856653528807,0.9729993542548399,-0.004316638939915185,0.006991324206675414,3.5997884205077857
2016-01-11,1.0502546800444255,1.1034500432493182,0.9657326586173266,0.0006781523309998346,-0.007468345796671528,3.4348877499890946
2016-01-12,1.0500988440840515,1.102886772279097,0.9598119895187948,-0.00014837921061910676,-0.00613075372951422,3.4402629386310304
2016-01-13,1.0540756874795056,1.1175083539757247,0.9608903788610711,0.0037871133920951198,0.001123542270832693,3.5007018047787017
2016-01-14,1.0517653042568818,1.1090447233564174,0.953840459202284,-0.002191857046004371,-0.007336861533719707,3.4553631456863907
2016-01-15,1.0532996600380322,1.1147578254098827,0.9385373948537254,0.0014588385592682648,-0.0160436309876778,3.5311461123706436
2016-01-18,1.0570649486161792,1.1287598673277144,0.9252820457571934,0.0035747553341191236,-0.014123410712471354,3.513698723658667
2016-01-19,1.0633293397295898,1.1518294394661475,0.9348218222157588,0.005926212123116325,0.01031012814126161,3.4487426468036544
2016-01-20,1.0618849768499061,1.146756679117239,0.92008126758762,-0.0013583400981401245,-0.015768303946093302,3.2422585926111123
2016-01-21,1.061162571445249,1.1442393583333006,0.915726612240555,-0.0006803047603141357,-0.0047329029515867285,3.2267385181141006
2016-01-22,1.0648816543586013,1.157185974261763,0.938348446122857,0.0035047249247463067,0.024703698221625322,3.2283859251278133
2016-01-25,1.064943323849199,1.1573977636904622,0.9403654274211803,5.791206031700506e-05,0.002149501399674311,3.160327584015299
2016-01-27,1.062962463904608,1.1504799529743543,0.9423973597011818,-0.0018600613762536425,0.0021607900724015974,3.2133553960799697
2016-01-28,1.0614727725657296,1.145314566669864,0.938336507756897,-0.0014014524401985526,-0.0043090654939571755,3.2036523895555975
2016-01-29,1.0618004102084933,1.1464495179933518,0.956280908520775,0.00030866325659178773,0.01912363061176667,3.2104618781070573
2016-02-01,1.0635014064487174,1.1523508033602388,0.95746205335214,0.0016019924496827765,0.0012351442142582779,3.213151590749655
2016-02-02,1.0645727144373887,1.1560663271241645,0.9401401011694615,0.0010073404531252736,-0.018091528663755577,3.2008038412239097
2016-02-03,1.0604095589892495,1.141255773731161,0.9302137532835129,-0.003910635123068405,-0.010558370899827602,3.2759799718417812
2016-02-04,1.0557140674567724,1.1253316573767125,0.936395200924222,-0.004427998118908634,0.006645190547752806,3.1511198887700966
2016-02-05,1.0525249397742358,1.1150338818289833,0.9505334259683212,-0.0030208252223248916,0.015098566321297737,3.0292651350492865
2016-02-08,1.0521039297983261,1.1137069104494928,0.9399717431321947,-0.0004,-0.011111321861582412,2.9751817436118815
2016-02-09,1.0518077552469813,1.1127739640582182,0.9270701952785191,-0.0002815069338268416,-0.013725463502429045,2.975751616895384
2016-02-10,1.0517116586808355,1.1124714150074455,0.918715716022845,-9.136324168222145e-05,-0.00901170083799777,2.9758931823000028
2016-02-11,1.0547517457877884,1.1220841206523402,0.8890941354900657,0.002890608924851308,-0.03224237924329,2.989285833397696
2016-02-12,1.0547975722063347,1.1222281185676601,0.886022847861655,4.344758729200194e-05,-0.003454400952400723,2.953691436819936
2016-02-15,1.0566491542102794,1.1280470855573548,0.9132362773661356,0.0017553908472425946,0.03071413967501858,2.9538668689675007
2016-02-16,1.0581037280490644,1.1326546642837996,0.9004417710292848,0.0013765911163503076,-0.014010072370045779,2.967157324416451
2016-02-17,1.0607153618049048,1.1409824121970122,0.9074474815082595,0.0024682209188090143,0.00778030374020366,2.9788320905702665
